MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10000847339,000000000034153614,0.0060,Active Export Interval (kWh),21-02-2025 10:00
10000847339,000000000034153614,0.0060,Active Export Interval (kWh),21-02-2025 09:30
10000847339,000000000034153614,0.0850,Active Import Interval (kWh),21-02-2025 09:30
10000847339,000000000034153614,0.0050,Active Export Interval (kWh),21-02-2025 09:00
10000847339,000000000034153614,0.0085,Active Import Interval (kWh),21-02-2025 09:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 08:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),21-02-2025 08:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),21-02-2025 08:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),21-02-2025 08:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),21-02-2025 07:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 07:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),21-02-2025 07:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 07:00
10000847339,000000000034153614,0.0065,Active Import Interval (kWh),21-02-2025 06:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),21-02-2025 06:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 06:00
10000847339,000000000034153614,0.0775,Active Import Interval (kWh),21-02-2025 06:00
10000847339,000000000034153614,0.1080,Active Import Interval (kWh),21-02-2025 05:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 05:30
10000847339,000000000034153614,0.0715,Active Import Interval (kWh),21-02-2025 05:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 05:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 04:30
10000847339,000000000034153614,0.1615,Active Import Interval (kWh),21-02-2025 04:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 04:00
10000847339,000000000034153614,0.3870,Active Import Interval (kWh),21-02-2025 04:00
10000847339,000000000034153614,0.6490,Active Import Interval (kWh),21-02-2025 03:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 03:30
10000847339,000000000034153614,0.7715,Active Import Interval (kWh),21-02-2025 03:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 03:00
10000847339,000000000034153614,0.7255,Active Import Interval (kWh),21-02-2025 02:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 02:30
10000847339,000000000034153614,0.0910,Active Import Interval (kWh),21-02-2025 02:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 02:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 01:30
10000847339,000000000034153614,0.1190,Active Import Interval (kWh),21-02-2025 01:30
10000847339,000000000034153614,0.1035,Active Import Interval (kWh),21-02-2025 01:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 01:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 00:30
10000847339,000000000034153614,0.0910,Active Import Interval (kWh),21-02-2025 00:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),21-02-2025 00:00
10000847339,000000000034153614,0.1305,Active Import Interval (kWh),21-02-2025 00:00
10000847339,000000000034153614,0.1540,Active Import Interval (kWh),20-02-2025 23:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 23:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 23:00
10000847339,000000000034153614,0.0710,Active Import Interval (kWh),20-02-2025 23:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 22:30
10000847339,000000000034153614,0.1010,Active Import Interval (kWh),20-02-2025 22:30
10000847339,000000000034153614,0.0715,Active Import Interval (kWh),20-02-2025 22:00
10000847339,000000000034153614,0.0015,Active Export Interval (kWh),20-02-2025 22:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 21:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),20-02-2025 21:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 21:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),20-02-2025 21:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),20-02-2025 20:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),20-02-2025 20:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),20-02-2025 20:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 20:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),20-02-2025 19:30
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),20-02-2025 19:30
10000847339,000000000034153614,0.0065,Active Import Interval (kWh),20-02-2025 19:00
10000847339,000000000034153614,0.0030,Active Export Interval (kWh),20-02-2025 19:00
10000847339,000000000034153614,0.0445,Active Import Interval (kWh),20-02-2025 18:30
10000847339,000000000034153614,0.0015,Active Export Interval (kWh),20-02-2025 18:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),20-02-2025 18:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),20-02-2025 18:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 17:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),20-02-2025 17:30
10000847339,000000000034153614,0.0040,Active Export Interval (kWh),20-02-2025 17:00
10000847339,000000000034153614,0.0405,Active Import Interval (kWh),20-02-2025 17:00
10000847339,000000000034153614,0.0070,Active Export Interval (kWh),20-02-2025 16:30
10000847339,000000000034153614,0.0360,Active Import Interval (kWh),20-02-2025 16:30
10000847339,000000000034153614,0.0595,Active Export Interval (kWh),20-02-2025 16:00
10000847339,000000000034153614,1.8445,Active Import Interval (kWh),20-02-2025 16:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),20-02-2025 15:30
10000847339,000000000034153614,0.0890,Active Export Interval (kWh),20-02-2025 15:30
10000847339,000000000034153614,0.0085,Active Import Interval (kWh),20-02-2025 15:00
10000847339,000000000034153614,0.3090,Active Export Interval (kWh),20-02-2025 15:00
10000847339,000000000034153614,0.0200,Active Import Interval (kWh),20-02-2025 14:30
10000847339,000000000034153614,0.2110,Active Export Interval (kWh),20-02-2025 14:30
10000847339,000000000034153614,0.0015,Active Export Interval (kWh),20-02-2025 14:00
10000847339,000000000034153614,0.0050,Active Import Interval (kWh),20-02-2025 14:00
10000847339,000000000034153614,0.0175,Active Export Interval (kWh),20-02-2025 13:30
10000847339,000000000034153614,0.0065,Active Import Interval (kWh),20-02-2025 13:30
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),20-02-2025 13:00
10000847339,000000000034153614,0.0045,Active Import Interval (kWh),20-02-2025 13:00
10000847339,000000000034153614,0.0015,Active Export Interval (kWh),20-02-2025 12:30
10000847339,000000000034153614,0.0050,Active Import Interval (kWh),20-02-2025 12:30
10000847339,000000000034153614,0.0095,Active Import Interval (kWh),20-02-2025 12:00
10000847339,000000000034153614,0.0060,Active Export Interval (kWh),20-02-2025 12:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),20-02-2025 11:30
10000847339,000000000034153614,0.2565,Active Export Interval (kWh),20-02-2025 11:30
10000847339,000000000034153614,0.0670,Active Export Interval (kWh),20-02-2025 11:00
10000847339,000000000034153614,0.0170,Active Import Interval (kWh),20-02-2025 11:00
10000847339,000000000034153614,0.0245,Active Import Interval (kWh),20-02-2025 10:30
10000847339,000000000034153614,0.0040,Active Export Interval (kWh),20-02-2025 10:30
10000847339,000000000034153614,0.0060,Active Import Interval (kWh),20-02-2025 10:00
10000847339,000000000034153614,0.0030,Active Export Interval (kWh),20-02-2025 10:00
10000847339,000000000034153614,0.0875,Active Import Interval (kWh),20-02-2025 09:30
10000847339,000000000034153614,0.0055,Active Export Interval (kWh),20-02-2025 09:30
10000847339,000000000034153614,0.0070,Active Import Interval (kWh),20-02-2025 09:00
10000847339,000000000034153614,0.0040,Active Export Interval (kWh),20-02-2025 09:00
10000847339,000000000034153614,0.0125,Active Import Interval (kWh),20-02-2025 08:30
10000847339,000000000034153614,0.0100,Active Export Interval (kWh),20-02-2025 08:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),20-02-2025 08:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),20-02-2025 08:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 07:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),20-02-2025 07:30
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),20-02-2025 07:00
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),20-02-2025 07:00
10000847339,000000000034153614,0.0075,Active Import Interval (kWh),20-02-2025 06:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),20-02-2025 06:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 06:00
10000847339,000000000034153614,0.0475,Active Import Interval (kWh),20-02-2025 06:00
10000847339,000000000034153614,0.0475,Active Import Interval (kWh),20-02-2025 05:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 05:30
10000847339,000000000034153614,0.0900,Active Import Interval (kWh),20-02-2025 05:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 05:00
10000847339,000000000034153614,0.1550,Active Import Interval (kWh),20-02-2025 04:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 04:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 04:00
10000847339,000000000034153614,0.3370,Active Import Interval (kWh),20-02-2025 04:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 03:30
10000847339,000000000034153614,0.6930,Active Import Interval (kWh),20-02-2025 03:30
10000847339,000000000034153614,0.7290,Active Import Interval (kWh),20-02-2025 03:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 03:00
10000847339,000000000034153614,0.6820,Active Import Interval (kWh),20-02-2025 02:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 02:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 02:00
10000847339,000000000034153614,0.0830,Active Import Interval (kWh),20-02-2025 02:00
10000847339,000000000034153614,0.0600,Active Import Interval (kWh),20-02-2025 01:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 01:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 01:00
10000847339,000000000034153614,0.0895,Active Import Interval (kWh),20-02-2025 01:00
10000847339,000000000034153614,0.1535,Active Import Interval (kWh),20-02-2025 00:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 00:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),20-02-2025 00:00
10000847339,000000000034153614,0.0770,Active Import Interval (kWh),20-02-2025 00:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 23:30
10000847339,000000000034153614,0.1365,Active Import Interval (kWh),19-02-2025 23:30
10000847339,000000000034153614,0.1845,Active Import Interval (kWh),19-02-2025 23:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 23:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 22:30
10000847339,000000000034153614,0.1375,Active Import Interval (kWh),19-02-2025 22:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 22:00
10000847339,000000000034153614,0.1870,Active Import Interval (kWh),19-02-2025 22:00
10000847339,000000000034153614,0.2310,Active Import Interval (kWh),19-02-2025 21:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 21:30
10000847339,000000000034153614,0.1510,Active Import Interval (kWh),19-02-2025 21:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 21:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 20:30
10000847339,000000000034153614,0.6725,Active Import Interval (kWh),19-02-2025 20:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 20:00
10000847339,000000000034153614,0.6500,Active Import Interval (kWh),19-02-2025 20:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 19:30
10000847339,000000000034153614,0.9860,Active Import Interval (kWh),19-02-2025 19:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 19:00
10000847339,000000000034153614,0.2230,Active Import Interval (kWh),19-02-2025 19:00
10000847339,000000000034153614,0.0200,Active Import Interval (kWh),19-02-2025 18:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 18:30
10000847339,000000000034153614,0.0045,Active Import Interval (kWh),19-02-2025 18:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),19-02-2025 18:00
10000847339,000000000034153614,0.0375,Active Import Interval (kWh),19-02-2025 17:30
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),19-02-2025 17:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 17:00
10000847339,000000000034153614,0.0045,Active Import Interval (kWh),19-02-2025 17:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),19-02-2025 16:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 16:30
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),19-02-2025 16:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 16:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),19-02-2025 15:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),19-02-2025 15:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),19-02-2025 15:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),19-02-2025 15:00
10000847339,000000000034153614,0.0505,Active Import Interval (kWh),19-02-2025 14:30
10000847339,000000000034153614,0.0025,Active Export Interval (kWh),19-02-2025 14:30
10000847339,000000000034153614,0.0585,Active Import Interval (kWh),19-02-2025 14:00
10000847339,000000000034153614,0.0300,Active Export Interval (kWh),19-02-2025 14:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),19-02-2025 13:30
10000847339,000000000034153614,0.1390,Active Export Interval (kWh),19-02-2025 13:30
10000847339,000000000034153614,0.3590,Active Export Interval (kWh),19-02-2025 13:00
10000847339,000000000034153614,0.0015,Active Import Interval (kWh),19-02-2025 13:00
10000847339,000000000034153614,0.5470,Active Export Interval (kWh),19-02-2025 12:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),19-02-2025 12:30
10000847339,000000000034153614,0.0020,Active Import Interval (kWh),19-02-2025 12:00
