#MPRN: 10012947687
Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
2024-07-15,0.065,0.084,0.201,0.018,0.03,0.031,0.02,0.025,0.103,0.025,0.02,0.03,0.025,0.035,0.037,0.153,0.511,0.299,0.141,0.058,0.108,0.538,0.379,0.245,0.819,0.676,0.468,0.448,0.422,0.074,0.037,0.039,0.061,0.047,2.661,1.647,0.241,0.165,0.312,0.18,0.222,0.161,0.25,0.232,0.235,0.327,0.174,0.404
2024-07-16,0.223,0.043,0.068,0.022,0.03,0.03,0.024,0.103,0.032,0.029,0.021,0.022,0.029,0.025,0.017,0.094,0.282,0.423,0.372,0.061,0.032,0.037,0.04,0.11,0.053,0.052,0.242,0.323,0.215,0.332,0.491,0.22,0.032,0.108,0.041,1.223,0.094,0.676,0.216,0.183,0.064,0.131,0.095,0.11,0.668,0.201,0.12,0.065
2024-07-17,0.038,0.028,0.051,0.047,0.093,0.022,0.037,0.036,0.025,0.029,0.035,0.089,0.092,0.034,0.034,0.019,0.101,0.092,0.265,0.193,0.174,0.021,0.133,0.088,0.043,0.044,0.833,0.027,0.048,1.862,0.503,0.208,0.143,0.078,0.109,0.623,0.43,0.272,0.195,0.057,0.1,0.1,0.257,0.714,0.182,0.118,0.115,0.113
2024-07-18,0.096,0.113,0.052,0.271,0.058,0.041,0.037,0.038,0.046,0.044,0.024,0.034,0.113,0.035,0.022,0.037,0.107,0.837,0.163,0.209,0.071,0.03,0.028,0.042,0.264,0.133,1.286,0.784,0.403,0.824,0.368,0.075,0.054,0.128,0.04,0.03,0.055,0.202,0.592,0.704,0.25,0.373,0.254,0.141,0.104,0.151,0.156,0.17
2024-07-19,0.059,0.042,0.037,0.033,0.048,0.033,0.033,0.033,0.101,0.023,0.033,0.034,0.021,0.028,0.033,0.032,0.019,0.567,0.978,0.361,0.044,0.044,0.184,0.414,0.727,0.112,0.065,0.036,0.104,0.021,0.037,0.184,0.045,0.435,0.328,0.029,3.197,0.202,1.108,0.114,0.079,0.557,0.087,0.158,0.167,0.163,0.149,0.113
2024-07-20,0.209,0.221,0.108,0.112,0.055,0.046,0.033,0.028,0.016,0.03,0.044,0.084,0.014,0.03,0.03,0.025,0.018,0.143,0.767,0.088,0.26,0.828,0.03,0.301,0.291,0.278,0.081,0.091,0.122,0.045,0.037,0.156,0.056,0.037,0.245,0.195,0.085,0.092,0.168,0.113,0.146,0.511,0.244,0.192,0.473,0.162,0.081,0.17
2024-07-21,0.057,0.063,0.07,0.025,0.05,0.031,0.022,0.098,0.03,0.028,0.022,0.031,0.028,0.018,0.029,0.104,0.016,0.03,0.041,0.099,0.416,0.152,0.056,0.043,0.67,3.471,1.496,0.055,0.189,0.172,0.054,0.115,0.041,0.316,0.169,0.947,0.714,0.249,0.282,0.158,0.181,0.098,0.129,0.098,0.104,0.164,0.17,0.288
2024-07-22,0.065,0.045,0.027,0.035,0.036,0.029,0.026,0.036,0.118,0.025,0.033,0.035,0.027,0.029,0.035,0.033,0.082,0.459,0.567,0.163,0.029,0.16,0.026,0.028,0.026,0.023,1.249,0.55,0.525,0.128,0.026,0.027,0.834,0.496,0.363,0.587,0.919,0.875,2.396,0.145,0.184,0.497,0.494,0.179,0.144,0.131,0.122,0.324
2024-07-23,0.034,0.029,0.018,0.028,0.047,0.032,0.095,0.022,0.029,0.028,0.02,0.022,0.029,0.028,0.014,0.097,0.03,0.201,0.119,0.087,0.081,0.078,0.654,0.787,1.752,1.323,0.52,0.31,0.222,0.09,0.085,0.085,0.103,0.07,0.468,0.713,0.653,0.142,0.119,0.181,0.131,0.137,0.131,0.237,0.087,0.073,0.031,0.043
2024-07-24,0.034,0.025,0.026,0.104,0.029,0.017,0.031,0.031,0.025,0.022,0.031,0.101,0.015,0.031,0.03,0.02,0.026,0.169,0.806,0.088,0.072,0.075,0.807,0.379,0.159,0.127,0.04,0.036,0.03,0.024,0.068,0.418,0.999,1.017,0.812,0.532,0.392,0.543,0.926,0.238,0.167,0.076,0.054,0.189,0.301,0.09,0.122,0.123
2024-07-25,0.107,0.08,0.121,0.035,0.027,0.043,0.035,0.024,0.022,0.03,0.066,0.064,0.027,0.03,0.023,0.022,0.031,0.14,0.819,0.225,0.507,0.665,0.282,0.078,0.167,0.062,0.123,0.062,0.032,0.029,0.143,0.072,0.104,0.023,0.143,0.271,2.573,1.665,0.419,0.075,0.075,0.165,0.981,0.181,0.16,0.338,0.168,0.117
2024-07-26,0.062,0.054,0.047,0.105,0.029,0.085,0.041,0.033,0.035,0.037,0.034,0.027,0.105,0.038,0.023,0.038,0.148,0.739,0.272,0.09,0.22,0.034,0.594,0.75,0.09,0.033,0.033,0.319,0.411,0.191,0.036,0.038,0.029,1.158,0.058,0.75,0.926,0.169,0.119,0.291,0.476,0.045,0.03,0.014,0.029,0.03,0.028,0.092
2024-07-27,0.03,0.031,0.022,0.022,0.029,0.031,0.017,0.027,0.104,0.026,0.019,0.029,0.03,0.014,0.029,0.029,0.095,0.025,0.029,0.02,0.023,0.029,0.024,0.018,0.03,0.102,0.014,0.029,0.029,0.017,0.025,0.029,0.025,0.017,0.097,0.029,0.018,0.024,0.028,0.025,0.017,0.027,0.097,0.022,0.02,0.028,0.03,0.014
2024-07-28,0.029,0.028,0.021,0.094,0.029,0.029,0.014,0.029,0.029,0.015,0.028,0.105,0.013,0.029,0.029,0.013,0.028,0.028,0.014,0.028,0.092,0.013,0.029,0.027,0.019,0.022,0.028,0.027,0.084,0.028,0.028,0.027,0.017,0.025,0.218,0.209,0.047,0.069,0.579,0.6,0.101,0.105,0.192,0.102,0.108,0.11,0.077,0.064
2024-07-29,0.045,0.041,0.108,0.03,0.112,0.037,0.036,0.033,0.028,0.034,0.105,0.028,0.036,0.032,0.022,0.033,0.034,0.018,0.033,0.104,0.02,0.192,0.112,0.032,0.033,0.03,0.049,0.972,0.548,0.075,0.07,0.877,0.034,0.067,0.069,0.093,0.088,0.262,0.094,0.22,0.047,0.048,0.06,0.062,0.171,0.054,0.048,0.123
2024-07-30,0.229,0.022,0.022,0.028,0.028,0.019,0.023,0.028,0.1,0.015,0.066,0.028,0.022,0.036,0.069,0.061,0.461,0.658,0.037,0.101,0.03,0.024,0.035,0.034,0.025,0.211,0.041,0.042,0.094,0.03,0.041,0.239,0.298,0.044,0.033,0.03,0.016,0.069,0.21,0.63,0.696,0.205,0.086,0.07,0.269,0.093,0.21,0.171
2024-07-31,0.102,0.065,0.04,0.073,0.144,0.043,0.029,0.193,0.033,0.046,0.025,0.034,0.033,0.105,0.034,0.033,0.018,0.109,0.11,0.397,0.115,0.642,0.178,0.193,0.08,0.153,0.192,0.65,0.596,0.172,0.141,0.066,0.054,0.045,0.11,0.168,0.045,0.042,0.043,0.385,0.066,0.483,0.135,0.239,0.095,0.15,0.058,0.043
2024-08-01,0.031,0.031,0.052,0.126,0.056,0.229,0.047,0.041,0.026,0.034,0.034,0.027,0.025,0.034,0.033,0.019,0.034,0.034,0.406,0.317,0.134,0.041,0.388,0.172,0.426,1.552,2.088,0.209,0.149,0.756,0.26,0.172,0.027,0.028,0.028,0.021,0.02,0.065,0.065,0.027,0.025,0.02,0.024,0.027,0.028,0.029,0.091,0.021
2024-08-02,0.029,0.028,0.029,0.018,0.025,0.028,0.029,0.096,0.02,0.028,0.029,0.028,0.015,0.027,0.028,0.029,0.099,0.026,0.028,0.028,0.016,0.026,0.029,0.028,0.018,0.025,0.099,0.027,0.027,0.017,0.026,0.028,0.028,0.026,0.017,0.098,0.028,0.027,0.024,0.017,0.028,0.027,0.028,0.021,0.091,0.028,0.029,0.028
2024-08-03,0.017,0.027,0.029,0.028,0.02,0.096,0.029,0.029,0.018,0.025,0.028,0.029,0.016,0.026,0.101,0.024,0.018,0.028,0.028,0.019,0.024,0.028,0.097,0.015,0.029,0.028,0.022,0.02,0.028,0.028,0.021,0.092,0.028,0.028,0.024,0.019,0.027,0.028,0.028,0.016,0.099,0.028,0.027,0.022,0.021,0.028,0.028,0.025
2024-08-04,0.019,0.102,0.029,0.025,0.018,0.029,0.03,0.022,0.021,0.028,0.102,0.023,0.019,0.028,0.028,0.022,0.021,0.027,0.102,0.016,0.026,0.028,0.025,0.017,0.028,0.028,0.021,0.09,0.028,0.029,0.015,0.028,0.029,0.025,0.017,0.097,0.028,0.022,0.021,0.028,0.029,0.019,0.023,0.029,0.1,0.015,0.029,0.028
2024-08-05,0.024,0.02,0.029,0.029,0.085,0.028,0.029,0.025,0.019,0.029,0.029,0.018,0.094,0.029,0.027,0.016,0.028,0.029,0.019,0.024,0.028,0.093,0.018,0.028,0.028,0.02,0.023,0.028,0.028,0.088,0.028,0.028,0.026,0.072,0.075,0.086,0.263,1.057,0.287,2.02,1.774,1.033,0.978,0.158,0.213,0.289,0.187,0.124
2024-08-06,0.033,0.031,0.033,0.027,0.027,0.031,0.1,0.031,0.023,0.027,0.033,0.031,0.017,0.029,0.1,0.026,0.02,0.368,0.602,0.761,0.51,0.165,0.053,0.027,0.029,0.025,0.018,0.026,0.099,0.03,0.019,0.023,0.03,0.133,0.044,0.034,0.025,0.026,0.035,0.303,0.146,0.884,2.713,2.486,0.253,1.724,0.345,0.197
2024-08-07,0.351,0.142,0.078,0.1,0.088,0.077,0.072,0.114,0.079,0.061,0.061,0.047,0.021,0.025,0.03,0.031,0.043,0.659,1.456,0.718,0.11,0.032,0.39,0.168,0.036,0.035,0.131,0.11,0.041,0.043,0.504,1.714,1.334,0.381,0.182,0.157,0.101,0.099,0.093,0.76,3.198,0.322,0.261,0.256,0.57,0.16,0.122,0.072
2024-08-08,0.034,0.118,0.043,0.035,0.033,0.027,0.026,0.034,0.034,0.152,0.027,0.032,0.057,0.028,0.017,0.031,0.03,0.744,0.808,1.7,0.079,0.244,0.431,0.48,0.446,1.912,1.992,1.434,1.773,0.098,0.048,0.048,0.048,0.048,0.119,0.046,0.043,0.13,0.629,0.733,0.721,0.16,0.575,0.17,0.169,0.136,0.134,0.106
2024-08-09,0.295,0.069,0.056,0.047,0.064,0.032,0.03,0.03,0.023,0.023,0.029,0.11,0.021,0.024,0.03,0.029,0.029,0.606,0.694,0.354,0.158,0.355,0.078,0.051,0.727,3.043,1.804,0.347,0.121,0.11,0.041,0.031,0.036,0.085,0.528,0.571,0.193,0.261,0.297,0.887,0.663,0.489,0.292,0.196,0.199,0.118,0.083,0.09
2024-08-10,0.049,0.122,0.042,0.041,0.086,0.032,0.028,0.03,0.036,0.109,0.039,0.034,0.027,0.036,0.036,0.035,0.029,0.028,0.106,0.068,0.794,0.463,0.181,0.043,0.048,3.135,1.836,1.901,0.087,0.034,0.067,0.426,0.031,0.031,0.03,0.03,0.097,0.127,0.34,0.07,0.117,0.496,0.21,2.552,0.237,0.143,0.114,0.132
2024-08-11,0.074,0.04,0.036,0.035,0.033,0.105,0.031,0.035,0.056,0.119,0.037,0.037,0.036,0.028,0.034,0.034,0.579,0.602,0.599,0.114,0.157,0.049,0.054,0.081,0.034,0.077,0.118,0.061,0.076,0.217,0.281,0.129,0.088,0.056,0.126,0.126,0.054,1.424,2.562,1.23,0.72,0.371,0.493,1.596,0.549,0.154,0.155,0.144
2024-08-12,0.076,0.059,0.051,0.124,0.088,0.031,0.036,0.036,0.036,0.073,0.029,0.033,0.107,0.037,0.036,0.029,0.028,0.035,0.13,0.118,1.037,0.559,0.212,0.087,0.082,0.038,1.102,2.852,1.076,0.283,1.359,0.032,0.03,0.137,0.053,0.351,0.128,0.061,0.029,0.098,1.021,0.626,0.894,0.487,0.503,0.153,1.501,0.283
2024-08-13,0.049,0.054,0.056,0.133,0.14,0.466,0.041,0.037,0.036,0.038,0.037,0.266,0.039,0.037,0.036,0.037,0.03,0.027,0.109,0.257,0.17,0.081,0.699,0.257,0.259,0.034,0.034,0.047,0.342,0.092,0.266,0.087,0.058,0.056,0.138,0.046,0.151,0.054,0.195,1.222,1.199,0.227,0.476,0.15,0.178,0.238,0.186,0.184
2024-08-14,0.172,0.054,0.048,0.041,0.041,0.029,0.106,0.035,0.104,0.031,0.02,0.027,0.029,0.029,0.016,0.514,0.246,0.332,0.034,0.027,0.019,0.029,0.06,0.063,0.137,0.026,0.041,0.629,0.074,0.089,0.05,0.036,1.894,1.008,1.286,0.407,0.086,0.088,0.09,0.13,0.603,0.137,0.259,0.171,0.34,0.167,0.294,0.272
2024-08-15,0.193,0.045,0.041,0.088,0.044,0.042,0.095,0.042,0.04,0.042,0.061,0.026,0.036,0.038,0.037,0.102,0.027,0.982,1.427,0.776,0.261,0.039,0.026,0.026,0.099,0.024,0.028,0.028,0.027,0.027,0.022,0.02,0.028,0.096,0.028,0.019,0.132,0.182,0.059,0.089,0.089,0.205,0.327,0.416,0.224,0.276,0.188,0.242
2024-08-16,0.143,0.046,0.042,0.037,0.04,0.04,0.032,0.107,0.039,0.041,0.033,0.032,0.039,0.038,0.027,0.035,0.11,0.674,0.271,0.693,0.121,0.075,0.114,0.759,0.049,0.036,0.038,1.152,0.429,0.304,0.049,0.158,0.459,0.129,0.139,0.528,0.038,0.109,0.04,1.239,0.956,0.69,0.387,0.333,0.264,0.174,0.193,0.075
2024-08-17,0.049,0.113,0.049,0.03,0.037,0.036,0.036,0.033,0.024,0.043,0.113,0.037,0.022,0.036,0.037,0.033,0.035,0.035,0.056,0.088,0.105,0.453,0.097,0.092,0.046,2.018,3.956,2.529,0.076,0.141,0.029,0.027,0.028,0.023,0.023,0.126,0.213,0.775,1.138,0.544,0.399,0.154,0.165,0.153,0.224,0.152,0.156,0.048
2024-08-18,0.044,0.046,0.048,0.088,0.036,0.028,0.104,0.037,0.036,0.031,0.031,0.039,0.036,0.03,0.095,0.035,0.036,0.027,0.031,0.624,0.129,0.436,0.346,0.039,0.417,0.579,0.917,0.255,0.892,0.321,0.268,0.512,0.116,0.273,0.387,0.081,2.206,0.1,0.075,0.201,0.219,0.131,0.107,0.119,0.147,0.172,0.116,0.108
2024-08-19,0.142,0.115,0.049,0.073,0.049,0.03,0.022,0.101,0.04,0.082,0.023,0.035,0.033,0.022,0.03,0.033,0.176,0.02,0.032,0.116,0.032,0.26,0.122,0.041,0.134,0.05,0.113,0.099,0.048,0.179,0.235,0.054,0.051,0.052,0.123,0.045,0.075,0.043,0.041,0.039,0.043,0.043,0.118,0.082,0.216,0.131,0.121,0.064
2024-08-20,0.053,0.051,0.043,0.107,0.043,0.036,0.031,0.022,0.034,0.034,0.029,0.118,0.034,0.03,0.023,0.034,0.032,0.021,0.274,0.189,0.44,0.109,0.502,0.107,0.156,0.152,0.107,0.302,0.064,0.136,0.554,0.541,0.043,0.146,0.536,0.049,0.171,0.18,0.013,0.016,0.021,0.021,0.021,0.009,0.018,0.021,0.021,0.007
2024-08-21,0.021,0.021,0.018,0.009,0.022,0.022,0.007,0.021,0.022,0.007,0.021,0.022,0.006,0.022,0.021,0.007,0.021,0.021,0.007,0.019,0,0,0,0,0,0.029,0.022,0.016,0.012,0.021,0.022,0.014,0.013,0.021,0.021,0.007,0.021,0.021,0.014,0.013,0.022,0.018,0.01,0.021,0.021,0.007,0.021,0.022
2024-08-22,0.006,0.022,0.021,0.008,0.02,0.021,0.012,0.017,0.021,0.011,0.017,0.022,0.01,0.017,0.022,0.009,0.018,0.022,0.008,0.019,0.021,0.01,0.018,0.02,0.013,0.015,0.02,0.019,0.008,0.02,0.021,0.007,0.022,0.02,0.014,0.014,0.021,0.02,0.007,0.021,0.021,0.013,0.015,0.021,0.018,0.01,0.021,0.02
2024-08-23,0.007,0.021,0.022,0.006,0.022,0.021,0.007,0.021,0.021,0.007,0.021,0.021,0.007,0.021,0.021,0.007,0.021,0.021,0.007,0.021,0.021,0.007,0.02,0.021,0.007,0.021,0.02,0.011,0.016,0.02,0.021,0.006,0.021,0.02,0.02,0.007,0.021,0.02,0.018,0.009,0.02,0.021,0.015,0.013,0.021,0.021,0.008,0.02
2024-08-24,0.02,0.017,0.01,0.021,0.021,0.01,0.018,0.021,0.016,0.013,0.021,0.015,0.014,0.021,0.014,0.014,0.021,0.014,0.013,0.021,0.017,0.011,0.021,0.017,0.01,0.021,0.021,0.008,0.019,0.02,0.019,0.009,0.02,0.02,0.02,0.008,0.019,0.02,0.02,0.011,0.016,0.021,0.02,0.011,0.017,0.021,0.02,0.007
2024-08-25,0.021,0.022,0.013,0.015,0.021,0.019,0.009,0.022,0.021,0.006,0.022,0.021,0.007,0.021,0.022,0.006,0.022,0.021,0.006,0.022,0.019,0.008,0.022,0.016,0.012,0.021,0.013,0.014,0.021,0.014,0.014,0.02,0.014,0.014,0.021,0.015,0.012,0.021,0.017,0.011,0.021,0.016,0.012,0.022,0.018,0.009,0.022,0.021
2024-08-26,0.006,0.021,0.021,0.007,0.022,0.021,0.007,0.022,0.019,0.009,0.022,0.013,0.015,0.022,0.007,0.021,0.021,0.007,0.022,0.013,0.015,0.022,0.007,0.02,0.021,0.007,0.021,0.021,0.006,0.021,0.022,0.006,0.021,0.021,0.007,0.021,0.021,0.008,0.02,0.021,0.007,0.021,0.022,0.009,0.019,0.021,0.009,0.02
2024-08-27,0.022,0.007,0.022,0.021,0.007,0.022,0.022,0.007,0.021,0.021,0.008,0.022,0.019,0.008,0.021,0.02,0.008,0.021,0.019,0.009,0.021,0.017,0.011,0.022,0.011,0.016,0.022,0.007,0.021,0.022,0.006,0.022,0.021,0.006,0.021,0.022,0.006,0.021,0.022,0.006,0.022,0.021,0.007,0.021,0.021,0.007,0.021,0.019
2024-08-28,0.009,0.022,0.015,0.013,0.022,0.008,0.021,0.022,0.006,0.023,0.017,0.011,0.022,0.008,0.021,0.021,0.007,0.021,0.017,0.011,0.021,0.011,0.017,0.022,0.006,0.022,0.022,0.006,0.022,0.02,0.008,0.021,0.019,0.008,0.021,0.021,0.007,0.021,0.021,0.008,0.02,0.021,0.011,0.017,0.022,0.016,0.012,0.021
2024-08-29,0.019,0.01,0.021,0.018,0.01,0.022,0.015,0.013,0.022,0.012,0.016,0.022,0.007,0.021,0.021,0.007,0.022,0.013,0.015,0.022,0.006,0.022,0.021,0.006,0.022,0.021,0.007,0.021,0.02,0.007,0.021,0.022,0.011,0.016,0.021,0.019,0.008,0.021,0.021,0.011,0.016,0.021,0.018,0.01,0.021,0.022,0.01,0.017
2024-08-30,0.021,0.015,0.013,0.021,0.019,0.008,0.021,0.022,0.006,0.022,0.021,0.007,0.022,0.017,0.011,0.022,0.009,0.02,0.021,0.007,0.022,0.019,0.008,0.022,0.017,0.01,0.021,0.022,0.006,0.021,0.021,0.014,0.013,0.021,0.021,0.008,0.019,0.02,0.019,0.009,0.021,0.021,0.007,0.02,0.02,0.017,0.011,0.022
2024-08-31,0.02,0.008,0.021,0.021,0.007,0.021,0.022,0.007,0.021,0.02,0.009,0.022,0.017,0.011,0.022,0.011,0.017,0.021,0.007,0.021,0.021,0.007,0.021,0.02,0.007,0.02,0.022,0.006,0.021,0.021,0.016,0.011,0.021,0.021,0.009,0.131,0.067,0.016,0.019,0.124,0.45,0.257,0.051,0.062,0.128,0.078,0.047,0.032
2024-09-01,0.123,0.022,0.018,0.012,0.022,0.023,0.143,0.013,0.022,0.022,0.013,0.017,0.022,0.019,0.01,0.022,0.022,0.009,0.019,0.022,0.11,0.044,0.491,0.527,0.026,0.019,0.336,0.208,0.402,0.024,0.022,0.011,0.017,0.022,0.092,0.01,0.017,0.021,0.021,0.476,0.767,0.119,0.195,0.05,0.258,0.043,0.031,0.014
2024-09-02,0.016,0.023,0.021,0.083,0.077,0.049,0.042,0.012,0.017,0.022,0.015,0.086,0.021,0.022,0.007,0.022,0.073,0.012,0.099,0.735,0.054,0.021,0.266,0.025,0.029,0.181,0.222,0.374,0.258,0.013,0.021,0.02,0.014,0.013,0.021,0.021,0.006,0.021,0.021,0.011,0.017,0.021,0.013,0.015,0.02,0.018,0.01,0.021
2024-09-03,0.02,0.009,0.021,0.019,0.009,0.021,0.016,0.012,0.022,0.011,0.017,0.022,0.007,0.021,0.021,0.007,0.022,0.01,0.018,0.022,0.006,0.022,0.015,0.012,0.022,0.009,0.019,0.021,0.007,0.021,0.017,0.011,0.021,0.012,0.016,0.021,0.008,0.019,0.022,0.006,0.021,0.02,0.008,0.021,0.018,0.011,0.021,0.011
2024-09-04,0.018,0.021,0.007,0.021,0.022,0.007,0.022,0.014,0.014,0.022,0.007,0.022,0.016,0.012,0.022,0.006,0.022,0.014,0.014,0.022,0.006,0.022,0.007,0.022,0.018,0.01,0.021,0.014,0.014,0.02,0.012,0.016,0.021,0.011,0.017,0.021,0.006,0.022,0.021,0.007,0.021,0.021,0.007,0.022,0.017,0.011,0.022,0.01
2024-09-05,0.019,0.022,0.007,0.021,0.013,0.016,0.022,0.007,0.022,0.012,0.017,0.021,0.007,0.022,0.007,0.022,0.014,0.015,0.022,0.006,0.022,0.007,0.021,0.017,0.012,0.022,0.006,0.022,0.017,0.012,0.021,0.006,0.022,0.019,0.009,0.021,0.009,0.019,0.022,0.006,0.022,0.013,0.014,0.022,0.007,0.022,0.018,0.01
2024-09-06,0.022,0.007,0.022,0.019,0.009,0.022,0.009,0.02,0.021,0.007,0.023,0.007,0.021,0.021,0.007,0.022,0.007,0.022,0.02,0.008,0.022,0.01,0.018,0.022,0.006,0.022,0.015,0.013,0.022,0.01,0.017,0.021,0.014,0.013,0.022,0.016,0.011,0.021,0.018,0.009,0.021,0.021,0.007,0.021,0.021,0.007,0.022,0.021
2024-09-07,0.006,0.022,0.021,0.006,0.021,0.021,0.007,0.021,0.021,0.009,0.019,0.021,0.007,0.021,0.021,0.007,0.02,0.022,0.006,0.021,0.021,0.007,0.021,0.019,0.008,0.022,0.02,0.007,0.022,0.019,0.008,0.021,0.021,0.009,0.018,0.02,0.016,0.012,0.021,0.019,0.009,0.021,0.021,0.007,0.021,0.021,0.007,0.021
2024-09-08,0.021,0.011,0.016,0.021,0.014,0.014,0.021,0.016,0.012,0.02,0.017,0.011,0.021,0.019,0.008,0.021,0.019,0.009,0.021,0.018,0.009,0.021,0.019,0.008,0.021,0.021,0.006,0.021,0.02,0.012,0.015,0.021,0.02,0.007,0.02,0.021,0.016,0.329,0.565,0.116,0.149,0.12,0.14,0.146,0.206,0.046,0.033,0.025
2024-09-09,0.02,0.03,0.086,0.03,0.027,0.03,0.232,0.158,0.045,0.055,0.075,0.028,0.027,0.013,0.028,0.023,0.019,0.214,0.445,0.137,0.061,0.063,0.23,0.425,0.111,0.29,0.095,0.056,0.017,0.028,0.023,0.231,0.963,0.096,0.208,0.834,0.567,0.36,0.215,0.022,0.121,0.337,0.101,0.106,0.308,0.064,0.032,0.014
2024-09-10,0.029,0.03,0.016,0.031,0.113,0.02,0.082,0.029,0.021,0.02,0.028,0.022,0.019,0.117,0.028,0.024,0.015,0.035,0.121,0.016,0.899,0.508,0.157,0.494,0.608,0.24,0.198,0.023,0.028,0.028,0.019,0.023,0.028,0.028,0.016,0.024,0.028,0.027,0.014,0.028,0.027,0.018,0.024,0.029,0.022,0.02,0.029,0.021
2024-09-11,0.021,0.029,0.02,0.023,0.028,0.015,0.028,0.029,0.014,0.029,0.024,0.018,0.029,0.013,0.029,0.025,0.016,0.029,0.013,0.028,0.027,0.015,0.028,0.018,0.023,0.028,0.013,0.028,0.029,0.013,0.028,0.026,0.015,0.028,0.022,0.019,0.028,0.02,0.021,0.027,0.019,0.023,0.029,0.016,0.026,0.028,0.014,0.029
2024-09-12,0.027,0.015,0.029,0.019,0.023,0.029,0.014,0.029,0.015,0.029,0.026,0.017,0.03,0.013,0.029,0.013,0.029,0.015,0.028,0.023,0.02,0.029,0.013,0.029,0.013,0.028,0.027,0.014,0.028,0.017,0.025,0.028,0.013,0.028,0.025,0.016,0.027,0.018,0.024,0.028,0.013,0.029,0.018,0.024,0.029,0.014,0.028,0.015
2024-09-13,0.028,0.027,0.015,0.03,0.014,0.029,0.014,0.03,0.017,0.027,0.022,0.022,0.022,0.021,0.021,0.022,0.02,0.023,0.014,0.028,0.014,0.03,0.013,0.029,0.013,0.029,0.013,0.03,0.017,0.025,0.025,0.017,0.029,0.013,0.028,0.013,0.029,0.019,0.023,0.027,0.015,0.029,0.013,0.029,0.017,0.026,0.023,0.02
2024-09-14,0.03,0.014,0.029,0.014,0.029,0.016,0.027,0.027,0.017,0.029,0.014,0.029,0.014,0.029,0.014,0.029,0.016,0.026,0.024,0.018,0.03,0.013,0.029,0.013,0.028,0.023,0.019,0.028,0.013,0.028,0.024,0.018,0.028,0.013,0.144,0.035,0.733,0.13,0.066,0.075,0.078,0.078,0.065,0.078,0.078,0.071,0.122,0.132
2024-09-15,0.133,0.121,0.135,0.135,0.116,0.061,0.056,0.047,0.057,0.049,0.049,0.056,0.041,0.056,0.055,0.041,0.055,0.046,0.05,0.055,0.225,0.045,0.028,1.315,0.176,0.014,0.026,0.025,0.013,0.026,0.019,0.019,0.028,0.011,0.027,0.026,0.011,0.027,0.026,0.012,0.027,0.022,0.017,0.028,0.015,0.024,0.028,0.012
2024-09-16,0.027,0.02,0.02,0.027,0.013,0.027,0.017,0.023,0.026,0.014,0.028,0.012,0.028,0.014,0.025,0.023,0.016,0.028,0.012,0.028,0.012,0.027,0.017,0.021,0.027,0.012,0.026,0.022,0.016,0.026,0.023,0.015,0.026,0.026,0.012,0.025,0.026,0.02,0.017,0.026,0.024,0.015,0.026,0.027,0.012,0.027,0.026,0.012
2024-09-17,0.027,0.027,0.012,0.026,0.026,0.013,0.027,0.022,0.016,0.028,0.013,0.026,0.024,0.015,0.027,0.011,0.027,0.02,0.019,0.027,0.012,0.026,0.017,0.021,0.026,0.012,0.026,0.026,0.012,0.026,0.026,0.02,0.017,0.026,0.026,0.015,0.022,0.025,0.026,0.011,0.026,0.027,0.022,0.016,0.027,0.026,0.013,0.025
2024-09-18,0.027,0.018,0.021,0.026,0.023,0.016,0.027,0.022,0.017,0.027,0.02,0.019,0.027,0.017,0.021,0.026,0.012,0.026,0.026,0.012,0.027,0.026,0.012,0.026,0.026,0.015,0.022,0.025,0.022,0.016,0.025,0.026,0.02,0.016,0.026,0.025,0.021,0.016,0.026,0.026,0.018,0.02,0.026,0.027,0.012,0.026,0.026,0.019
2024-09-19,0.02,0.027,0.023,0.015,0.027,0.027,0.012,0.027,0.026,0.012,0.026,0.026,0.016,0.023,0.026,0.014,0.023,0.027,0.013,0.026,0.027,0.011,0.026,0.026,0.017,0.021,0.026,0.024,0.013,0.026,0.025,0.023,0.014,0.026,0.025,0.023,0.014,0.025,0.026,0.023,0.015,0.026,0.026,0.021,0.017,0.027,0.026,0.016
2024-09-20,0.023,0.026,0.023,0.015,0.027,0.026,0.013,0.026,0.027,0.014,0.025,0.026,0.018,0.02,0.026,0.017,0.021,0.026,0.016,0.022,0.026,0.016,0.022,0.025,0.02,0.21,0.019,0.026,0.028,0.054,0.026,0.024,0.135,0.069,0.022,0.026,0.158,0.038,0.025,0.012,0.027,0.027,0.017,0.023,0.027,0.02,0.02,0.027
2024-09-21,0.02,0.02,0.027,0.019,0.021,0.028,0.016,0.024,0.028,0.012,0.027,0.027,0.013,0.027,0.027,0.012,0.027,0.021,0.018,0.027,0.016,0.022,0.026,0.014,0.025,0.027,0.012,0.026,0.027,0.014,0.024,0.026,0.016,0.023,0.026,0.016,0.022,0.026,0.013,0.026,0.026,0.012,0.027,0.027,0.012,0.027,0.023,0.016
