#MPRN: 10000826638
Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
2024-01-01,0.05,0.05,0.049,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.049,0.05,0.05,0.05,0.049,0.066,0.101,0.098,0.098,0.082,0.056,0.057,0.057,0.058,0.057,0.057,0.056,0.055,0.056,0.056,0.055,0.057,0.067,0.099,0.098,0.094,0.096,0.109,0.137,0.152,0.394,0.785,0.533,0.314,0.266,0.258,0.249,0.302
2024-01-02,0.158,0.099,0.098,0.092,0.065,0.087,0.125,0.113,0.126,0.118,0.101,0.086,0.067,0.092,0.061,0.093,0.063,0.096,0.126,0.837,0.591,0.376,0.48,0.468,0.556,0.255,0.229,0.112,0.091,0.115,0.115,0.112,0.511,0.471,0.21,1.002,0.721,0.66,1.237,0.722,0.383,0.362,0.349,0.366,0.321,0.277,0.325,0.298
2024-01-03,0.254,0.174,0.094,0.093,0.124,0.105,0.126,0.078,0.083,0.056,0.088,0.055,0.087,0.054,0.062,0.101,0.1,0.1,0.086,0.114,0.136,1.05,1.008,0.529,0.698,0.403,0.133,0.117,0.104,0.181,0.332,0.795,0.66,0.575,0.254,0.339,0.978,0.643,0.347,0.347,0.254,0.204,0.208,0.356,0.176,0.215,0.249,0.242
2024-01-04,0.254,0.157,0.073,0.062,0.058,0.062,0.059,0.06,0.056,0.065,0.107,0.128,0.099,0.072,0.105,0.071,0.082,0.071,0.099,0.179,0.233,0.472,0.437,0.337,0.36,0.308,0.278,0.398,0.414,0.33,0.687,0.217,0.279,0.503,0.227,0.31,0.437,0.802,0.829,0.398,0.436,0.492,0.459,0.469,0.292,0.269,0.188,0.1
2024-01-05,0.069,0.057,0.061,0.06,0.074,0.107,0.135,0.089,0.056,0.058,0.057,0.092,0.057,0.059,0.105,0.096,0.096,0.129,0.13,0.344,0.329,0.534,0.437,0.443,0.502,0.257,0.128,0.242,0.185,0.213,0.162,0.152,0.153,0.166,0.172,0.168,0.255,0.334,0.342,0.346,0.367,0.41,0.389,0.264,0.28,0.256,0.249,0.325
2024-01-06,0.243,0.195,0.239,0.236,0.213,0.101,0.079,0.102,0.059,0.06,0.058,0.06,0.061,0.096,0.107,0.148,0.131,0.103,0.096,0.518,1.11,0.264,0.685,0.264,0.481,0.716,0.639,0.322,0.386,0.243,0.117,0.114,0.155,0.124,0.158,0.168,0.56,1.062,0.763,1.03,0.54,0.52,0.639,0.454,0.488,0.356,0.405,0.467
2024-01-07,0.454,0.423,0.333,0.281,0.212,0.179,0.168,0.129,0.116,0.163,0.13,0.166,0.197,0.173,0.127,0.118,0.135,0.107,0.109,0.152,0.113,0.229,0.4,0.666,0.435,0.408,1.209,0.358,0.407,0.454,0.499,0.209,0.607,0.311,0.529,0.447,0.749,0.898,1.357,0.825,0.97,1.282,0.271,0.283,0.26,0.31,0.289,0.308
2024-01-08,0.165,0.101,0.067,0.055,0.089,0.055,0.056,0.055,0.053,0.082,0.069,0.103,0.097,0.097,0.148,0.253,0.895,0.115,0.162,0.113,0.103,0.17,0.153,0.135,0.135,0.15,0.144,0.09,0.103,0.11,0.192,0.117,0.122,0.162,0.172,0.171,0.249,0.231,0.299,0.827,1.059,1.118,0.72,0.312,0.267,0.902,0.371,0.247
2024-01-09,0.162,0.109,0.12,0.104,0.056,0.092,0.097,0.071,0.087,0.143,0.125,0.098,0.091,0.086,0.054,0.067,0.486,0.144,0.125,0.131,0.345,0.162,0.133,0.1,0.135,0.107,0.088,0.194,0.142,0.209,0.138,0.147,0.178,0.121,0.1,0.121,0.879,0.567,0.642,1.169,1.625,0.923,0.456,0.298,0.267,0.357,0.234,0.1
2024-01-10,0.097,0.104,0.068,0.109,0.157,0.114,0.113,0.113,0.08,0.076,0.102,0.07,0.084,0.11,0.073,0.236,0.181,0.528,0.147,0.163,0.781,0.155,0.114,0.131,0.184,0.16,0.141,0.134,0.154,0.172,0.114,0.162,0.197,0.248,0.125,0.184,0.14,0.624,0.368,0.4,0.452,0.908,0.503,0.331,0.355,0.331,0.326,0.206
2024-01-11,0.148,0.156,0.122,0.099,0.1,0.14,0.06,0.056,0.08,0.075,0.057,0.061,0.123,0.104,0.096,0.161,0.665,0.827,0.251,0.138,0.172,0.218,0.22,0.117,0.089,0.124,0.092,0.086,0.145,0.136,0.12,0.163,0.137,0.509,0.896,0.789,0.395,0.657,0.606,0.677,0.597,0.557,1.17,0.28,0.311,0.306,0.286,0.199
2024-01-12,0.1,0.132,0.136,0.096,0.068,0.091,0.052,0.054,0.097,0.054,0.055,0.114,0.103,0.097,0.119,0.095,0.835,0.107,0.148,0.096,0.127,0.139,0.135,0.13,0.13,0.09,0.193,0.087,0.087,0.141,0.088,0.117,0.476,0.66,1.035,0.546,0.251,0.175,0.263,0.349,0.32,0.299,0.333,0.263,0.824,0.302,0.293,0.218
2024-01-13,0.235,0.251,0.201,0.162,0.203,0.156,0.146,0.161,0.098,0.102,0.134,0.096,0.099,0.139,0.095,0.118,0.155,0.622,0.167,0.155,0.144,0.124,0.236,0.389,0.632,1.149,0.331,0.452,0.897,0.388,0.231,0.122,0.183,0.152,0.15,0.127,0.164,0.198,0.16,0.129,0.115,0.514,0.444,0.268,0.254,0.255,0.26,0.337
2024-01-14,0.336,0.21,0.18,0.137,0.096,0.137,0.103,0.103,0.141,0.107,0.157,0.178,0.138,0.124,0.101,0.097,0.098,0.101,0.138,0.155,0.163,0.181,0.424,0.344,1.639,0.856,0.495,0.605,0.403,0.423,0.2,0.111,0.278,0.143,0.218,0.298,0.119,0.1,0.094,0.107,0.241,1.665,0.482,0.47,0.396,0.374,0.321,0.274
2024-01-15,0.111,0.119,0.061,0.067,0.131,0.099,0.105,0.132,0.058,0.059,0.101,0.06,0.056,0.34,0.28,0.609,1.029,0.185,0.568,0.243,0.298,0.427,0.09,0.071,0.056,0.057,0.092,0.065,0.102,0.273,0.229,0.121,0.089,0.161,0.087,0.106,0.14,0.395,0.636,0.8,0.611,1.692,0.583,0.299,0.271,0.359,0.21,0.175
2024-01-16,0.224,0.173,0.134,0.164,0.11,0.103,0.099,0.065,0.075,0.097,0.058,0.083,0.091,0.066,0.124,0.232,1.268,0.232,0.148,0.24,0.186,0.14,0.142,0.1,0.096,0.135,0.149,0.194,0.13,0.098,0.163,0.135,0.094,0.116,0.129,0.108,0.16,0.645,0.445,1.322,1.543,1.432,0.463,0.218,0.266,0.198,0.148,0.213
2024-01-17,0.241,0.15,0.08,0.094,0.081,0.057,0.089,0.08,0.056,0.112,0.119,0.1,0.135,0.065,0.056,0.395,0.92,0.087,0.313,0.134,0.142,0.182,0.135,0.133,0.094,0.1,0.09,0.122,0.111,0.131,0.277,0.222,0.149,0.138,0.305,0.683,0.874,0.689,0.335,0.435,0.471,0.396,0.597,0.626,0.346,0.276,0.383,0.186
2024-01-18,0.178,0.169,0.098,0.093,0.08,0.098,0.135,0.109,0.072,0.1,0.06,0.066,0.095,0.053,0.054,0.492,0.868,0.176,0.135,0.199,0.093,0.091,0.126,0.158,0.089,0.112,0.103,0.085,0.164,0.171,0.132,0.123,0.506,0.339,1.036,0.536,0.223,0.549,0.57,1.023,0.76,0.755,0.75,0.282,0.225,0.144,0.217,0.185
2024-01-19,0.163,0.213,0.154,0.094,0.101,0.087,0.059,0.099,0.077,0.067,0.098,0.094,0.106,0.138,0.086,0.624,0.793,0.221,0.09,0.188,0.099,0.081,0.116,0.148,0.129,0.252,0.814,0.158,0.159,0.128,0.132,0.108,0.103,0.193,0.136,0.257,1.052,0.845,0.261,0.315,0.294,0.311,0.222,0.235,0.919,0.315,0.289,0.225
2024-01-20,0.251,0.193,0.204,0.192,0.123,0.114,0.092,0.058,0.083,0.092,0.099,0.125,0.119,0.06,0.055,0.054,0.068,0.313,0.073,0.084,0.06,0.301,0.18,0.193,0.375,0.824,0.354,0.395,0.617,0.074,0.159,0.571,0.5,0.64,0.406,0.174,0.306,0.491,0.448,1.056,0.459,0.338,0.867,0.306,0.224,0.151,0.078,0.058
2024-01-21,0.074,0.081,0.075,0.111,0.126,0.08,0.064,0.09,0.053,0.058,0.1,0.055,0.089,0.141,0.096,0.072,0.058,0.061,0.213,0.25,0.18,0.944,0.567,0.436,0.332,0.641,0.585,0.162,0.161,0.196,0.224,1.548,0.865,0.7,0.579,0.344,0.65,0.193,0.347,0.652,0.441,0.234,0.265,0.258,0.217,0.196,0.231,0.275
2024-01-22,0.135,0.122,0.102,0.124,0.112,0.117,0.084,0.112,0.071,0.07,0.103,0.143,0.1,0.339,0.367,0.655,0.613,0.236,0.157,0.111,0.109,0.104,0.125,0.141,0.107,0.112,0.086,0.101,0.114,0.191,0.307,0.132,0.135,0.1,0.093,0.137,0.633,0.761,0.775,1.2,0.934,0.504,0.562,0.448,0.231,0.573,0.186,0.213
2024-01-23,0.198,0.153,0.085,0.066,0.101,0.092,0.099,0.095,0.061,0.055,0.09,0.076,0.101,0.09,0.054,0.763,0.504,0.084,0.107,0.355,0.139,0.105,0.102,0.098,0.137,0.158,0.1,0.099,0.09,0.151,0.299,0.166,0.101,0.095,0.104,0.752,0.851,0.476,0.358,0.413,0.367,0.258,0.221,0.253,0.228,0.21,0.186,0.171
2024-01-24,0.141,0.148,0.114,0.071,0.054,0.059,0.092,0.054,0.074,0.1,0.079,0.083,0.052,0.053,0.054,0.599,0.828,0.428,0.159,0.175,0.157,0.026,0,0,0,0,0,0,0.235,0.056,0.047,0,0.014,0.205,0.87,0.795,0.916,0.904,1.036,1.117,0.572,0.364,0.366,0.705,0.319,0.282,0.624,0.229
2024-01-25,0.204,0.158,0.115,0.057,0.08,0.134,0.061,0.057,0.091,0.062,0.092,0.082,0.116,0.054,0.053,0.608,0.518,0.102,0.057,0.003,0,0.001,0.003,0,0,0,0,0,0,0,0,0,0.158,0.057,0.308,0.004,0,0.011,0.19,0.374,1.072,0.934,0.316,0.268,0.248,0.241,0.236,0.213
2024-01-26,0.167,0.143,0.143,0.083,0.683,0.782,0.658,0.352,0.14,0.059,0.068,0.139,0.009,0,0,0.17,0.56,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0.598,0.133,0,0.146,0.286,0.607,0.581,0.26,0.244,0.276,0.236
2024-01-27,0.298,0.135,0.09,0.089,0.745,0.834,0.702,0.365,0.147,0.095,0.068,0.068,0.004,0,0,0,0,0.152,0.119,0,0.331,0.426,0.113,0.152,0.057,0,0,0,0.004,0,0.017,0.078,0.137,0.157,0.433,0.521,0.352,0.273,0.704,0.251,0.358,0.576,0.66,0.597,0.29,0.264,0.186,0.267
2024-01-28,0.24,0.213,0.123,0.148,0.691,0.739,0.677,0.373,0.12,0.054,0.084,0.067,0.007,0,0,0,0,0,0.018,0.134,0,0,0.124,0.159,0,0,0.929,0.099,0,0.209,0,0,0,0.024,0.1,0.057,0.432,0.414,0.08,0.077,0.136,0.213,0.253,0.257,0.265,0.088,0.069,0.066
2024-01-29,0.08,0.136,0.11,0.11,0.724,0.763,0.676,0.353,0.129,0.058,0.054,0.056,0.003,0,0,0.251,0.373,0,0,0,0,0.034,0,0,0.172,0.124,0.215,0.148,0.08,0.066,0.164,0.103,0.148,0.128,0.151,0.63,0.566,0.537,0.513,1.119,0.551,0.304,0.645,0.316,0.305,0.742,0.284,0.18
2024-01-30,0.09,0.073,0.062,0.055,0.681,0.749,0.697,0.388,0.109,0.098,0.078,0.064,0.007,0,0,0.305,0.303,0,0,0,0,0,0,0,0,0.032,0,0.051,0,0,0,0,0,0,0,0.003,0.039,0.017,0.062,0.307,0.307,0.358,0.342,0.488,0.357,0.247,0.204,0.115
2024-01-31,0.11,0.085,0.14,0.143,0.72,0.785,0.684,0.358,0.135,0.086,0.054,0.08,0.005,0,0,0.046,0.698,0,0,0.135,0,0,0,0,0,0,0,0.1,0.164,0,0.113,0.108,0.174,0.124,0.362,0.508,0.601,0.537,0.695,0.49,0.49,0.865,0.997,0.417,0.597,0.186,0.201,0.167
2024-02-01,0.074,0.089,0.125,0.116,0.712,0.758,0.668,0.39,0.142,0.056,0.058,0.076,0.007,0,0,0.096,0.464,0,0.021,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.005,0.007,0.044,0.002,0,0,0.053,0.329,0.865,0.784,0.479,0.215,0.229,0.341,0.198,0.17
2024-02-02,0.169,0.123,0.214,0.171,0.702,0.736,0.664,0.375,0.15,0.057,0.059,0.089,0.007,0,0,0.28,1.065,0.13,0.164,0.065,0.542,0.114,0.093,0.043,0.033,0.011,0,0,0,0,0,0.033,0.106,0.256,0.507,0.325,0.497,0.57,0.286,0.281,0.411,0.471,0.367,0.575,0.336,0.326,0.244,0.202
2024-02-03,0.196,0.171,0.125,0.105,0.689,0.733,0.67,0.349,0.119,0.056,0.054,0.064,0.007,0,0,0,0,0,0.143,0,0.217,0.032,0,0,0.08,0.241,0.241,0,0,0,0,0,0,0,0.004,0.164,0.176,0.226,0.223,0.291,0.374,0.46,0.643,0.216,0.25,0.218,0.185,0.181
2024-02-04,0.17,0.176,0.176,0.173,0.798,0.805,0.716,0.38,0.1,0.054,0.056,0.055,0.005,0,0,0,0.118,0,0,0,0.245,1.65,0.137,0.134,0.055,0,0.049,0,0,0,0,0,0,0,0.226,0.219,0.297,1.046,1.311,0.45,0.345,0.242,0.146,0.245,0.196,0.253,0.239,0.237
2024-02-05,0.206,0.183,0.208,0.168,0.787,0.853,0.749,0.401,0.242,0.12,0.084,0.054,0.004,0,0,0,0,0,0,0.189,0.314,0.254,0.335,0.149,0.169,0.558,0.249,0.029,0.008,0.001,0,0,0,0,0.409,0.737,0.525,1.031,1.32,0.621,0.337,0.805,0.249,0.206,0.158,0.233,0.2,0.112
2024-02-06,0.121,0.118,0.078,0.059,0.678,0.737,0.672,0.396,0.121,0.057,0.056,0.056,0.003,0,0,0.196,0.426,0,0,0.164,0,0,0,0,0,0,0,0,0,0.045,0.079,0.11,0.203,0.075,0.097,0.205,0.399,1.148,0.358,0.31,0.916,0.305,0.274,0.232,0.354,0.168,0.1,0.121
2024-02-07,0.159,0.11,0.087,0.098,0.68,0.743,0.688,0.37,0.057,0.091,0.127,0.099,0.006,0,0,0.168,0.314,0.068,0.04,0.074,0.023,0,0,0,0,0,0,0,0.053,0.083,0,0,0,0,0,0,0.368,0.102,0.566,0.731,0.355,1.177,0.279,0.286,0.215,0.19,0.164,0.147
2024-02-08,0.139,0.128,0.127,0.082,0.723,0.794,0.699,0.405,0.1,0.054,0.058,0.055,0.003,0,0,0.121,0.531,0.06,0,0,0,0,0.016,0.021,0.041,0.034,0.038,0.106,0.113,0.19,0.087,0.14,0.116,0.115,0.12,0.266,0.142,0.372,0.499,0.675,0.44,0.156,0.158,0.249,0.24,0.207,0.169,0.173
2024-02-09,0.181,0.178,0.1,0.075,0.709,0.788,0.682,0.4,0.104,0.1,0.077,0.054,0.003,0,0,0.439,0.227,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0.143,0.147,0.158,0.119,0.237,0.189,0.542,0.881,0.596,0.402,0.435,0.423,0.58,0.322,0.329,0.226,0.203
2024-02-10,0.157,0.067,0.067,0.056,0.7,0.792,0.705,0.391,0.075,0.06,0.085,0.055,0.004,0,0,0,0.029,0.205,0.057,0,0.001,0.025,0,0.065,0.089,0.086,0,0.001,0.097,0,0,0,0,0.198,0.231,0,0.346,0.348,0.342,0.385,0.819,0.511,0.365,0.141,0.179,0.182,0.179,0.178
2024-02-11,0.178,0.225,0.221,0.219,0.727,0.776,0.689,0.393,0.111,0.053,0.056,0.056,0.003,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0.272,0.114,0,0.173,0.414,0.634,0.474,0.417,0.225,0.261,0.297,0.228,0.162,0.102,0.054
2024-02-12,0.064,0.112,0.078,0.061,0.716,0.746,0.709,0.402,0.104,0.057,0.096,0.097,0.003,0,0,0,0.335,0,0,0,0,0,0,0,0,0.014,0,0.002,0.056,0.057,0.001,0,0,0,0,0.012,0,0,0.039,0,0.333,0.609,0.347,0.268,0.253,0.425,0.225,0.185
2024-02-13,0.103,0.132,0.094,0.077,0.686,0.792,0.664,0.357,0.133,0.082,0.056,0.076,0.007,0,0,0,0.263,0.489,0.049,0,0,0,0,0,0.075,0,0,0.085,0,0,0,0,0,0,0,0.062,0.111,0.338,0.503,0.583,0.738,0.541,0.566,0.357,0.294,0.36,0.266,0.201
2024-02-14,0.181,0.139,0.141,0.111,0.682,0.74,0.672,0.384,0.15,0.055,0.056,0.099,0.003,0,0,0.01,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0.355,0.681,0.469,0.406,0.808,0.459,0.412,0.449,0.371,0.165,0.165,0.184,0.247
2024-02-15,0.205,0.123,0.084,0.096,0.709,0.738,0.665,0.346,0.158,0.074,0.058,0.055,0.004,0,0,0,0,0.109,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0.467,0.142,0.066,0.621,0.824,0.412,0.182,0.17,0.17,0.247,0.191,0.166,0.17,0.174,0.256
2024-02-16,0.21,0.158,0.087,0.083,0.726,0.738,0.665,0.348,0.117,0.097,0.058,0.057,0.004,0,0,0,0,0.12,0.009,0.04,0,0.001,0.008,0,0,0,0.029,0.278,0.016,0,0,0.005,0.009,0.007,0.199,0.232,0.244,0.243,0.284,0.246,0.22,0.234,0.22,0.276,0.194,0.234,0.236,0.262
2024-02-17,0.211,0.164,0.167,0.163,0.798,0.882,0.767,0.388,0.129,0.069,0.104,0.061,0.004,0,0,0,0,0.315,0.052,0,0,0,0.124,0,0.318,0.44,0.143,0.021,0.002,0,0,0.068,0.007,0.135,0.299,0.284,0.336,0.367,0.292,0.346,0.283,0.376,0.5,0.353,0.369,0.313,0.384,0.26
2024-02-18,0.22,0.217,0.195,0.171,0.783,0.814,0.686,0.381,0.121,0.075,0.092,0.062,0.007,0,0,0,0,0,0,0,0,0,0.412,0.02,0.15,0,0,0.01,0,0.086,0,0.099,0.037,0.001,0,0,0,0,0,0,0,0.363,0.506,0.489,0.358,0.374,0.332,0.333
2024-02-19,0.311,0.27,0.097,0.096,0.686,0.763,0.643,0.372,0.072,0.076,0.055,0.078,0.003,0,0,0.427,0.208,0.049,0,0,0,0,0,0,0,0,0,0,0,0.047,0.191,0.002,0,0,0,0,0,0.695,1.003,0.489,0.309,0.382,0.21,0.217,0.325,0.236,0.271,0.257
2024-02-20,0.229,0.144,0.082,0.061,0.679,0.738,0.661,0.353,0.111,0.1,0.099,0.078,0.003,0,0,0.132,0.641,0.065,0,0.001,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.027,0,0.319,0.283,0.485,0.144,0.105,0.423,0.432,0.24,0.685
2024-02-21,0.158,0.136,0.079,0.058,0.676,0.742,0.646,0.352,0.102,0.055,0.084,0.101,0.006,0,0,0.267,0.468,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0.068,0,0.285,1.14,0.359,0.311,0.216,0.245,0.208,0.185,0.176
2024-02-22,0.165,0.138,0.096,0.108,0.722,0.782,0.653,0.351,0.11,0.056,0.057,0.055,0.004,0,0.22,0.189,0.168,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.803,0,0,0,0.249,0.421,0.768,0.375,0.343,0.749,0.133,0.091,0.103,0.131
2024-02-23,0.144,0.138,0.114,0.082,0.679,0.752,0.691,0.361,0.109,0.058,0.059,0.058,0.004,0,0,0,0,0,0.075,0.025,0.038,0.021,0.175,0.863,0.247,0.006,0,0.005,0,0.235,0.175,0.202,0.103,0,0.012,0,0,0.097,0.28,0.243,0.709,0.713,0.4,0.181,0.221,0.195,0.212,0.132
2024-02-24,0.089,0.076,0.073,0.092,0.742,0.844,0.705,0.375,0.156,0.058,0.059,0.091,0.004,0,0,0,0,0.299,0.115,0,0.001,0,0,0,0.007,0.146,0.024,0,0.003,0,0.237,0.398,0,0.179,0,0,0,0,0.157,0.426,0.595,0.229,0.2,0.225,0.236,0.289,0.197,0.229
2024-02-25,0.244,0.211,0.223,0.214,0.81,0.826,0.717,0.42,0.104,0.095,0.062,0.057,0.004,0,0,0,0,0,0,0,0.196,0.2,0.034,0,0,0,0,0,0,0,0.095,0,0,0.947,0.434,0.588,1.199,0.434,0.5,1.262,1.184,0.832,0.89,0.915,0.922,0.721,0.274,0.278
2024-02-26,0.258,0.166,0.143,0.107,0.708,0.771,0.686,0.38,0.224,0.082,0.083,0.08,0.006,0,0,0.507,0.334,0,0,0,0,0.007,0,0,0,0,0,0.012,0.039,0.011,0,0,0,0,0,0,0,0.054,0.548,0.053,0.329,0.214,0.29,0.287,0.249,0.178,0.217,0.227
2024-02-27,0.223,0.223,0.211,0.128,0.717,0.797,0.662,0.374,0.078,0.066,0.079,0.083,0.004,0,0,0.17,0.528,0,0.12,0.1,0.046,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.26,0.195,0.045,0.411,0.37,0.303,0.307,0.247,0.199,0.192,0.221
2024-02-28,0.134,0.105,0.126,0.088,0.708,0.816,0.73,0.407,0.16,0.148,0.111,0.079,0.004,0,0.092,0.092,0.197,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.326,0.572,0.045,0.309,0.764,0.339,0.421,0.404,0.424,0.483,0.748,0.496,0.264,0.673,0.171
2024-02-29,0.138,0.085,0.07,0.083,0.714,0.794,0.718,0.414,0.216,0.108,0.106,0.097,0.008,0,0,0.315,0.379,0.065,0,0.043,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0.34,0.238,0,0.091,0.066,0.177,0.69,0.749,0.482,0.279,0.191,0.211,0.234,0.183
2024-03-01,0.116,0.131,0.088,0.123,0.768,0.811,0.717,0.449,0.108,0.107,0.115,0.078,0.005,0,0,0.191,0.422,0,0.002,0,0,0.141,0.181,0.801,1.026,0.245,0.716,0.34,0.181,1.019,0.624,0.252,0.283,0.284,0.23,0.165,0.315,0.25,0.537,0.341,0.367,0.355,0.314,0.289,0.298,0.292,0.312,0.19
2024-03-02,0.253,0.239,0.185,0.157,0.828,0.886,0.747,0.417,0.164,0.159,0.125,0.112,0.008,0,0,0,0,0.032,0,0,0,0,0,0.067,0.034,0.202,0.086,0.138,0.115,0.055,0,0.012,0,0,0,0,0,0,0,0.094,0.354,0.41,0.399,0.27,0.19,0.258,0.266,0.233
2024-03-03,0.219,0.2,0.128,0.131,0.73,0.778,0.683,0.426,0.17,0.112,0.103,0.083,0.008,0,0,0,0,0,0,0,0.028,0,0.123,0.036,0,0,0,0,0,0.115,0.037,0,0.204,0,0.095,0.191,0.034,0.077,0.14,0.133,0.176,0.176,0.161,0.359,0.431,0.132,0.219,0.249
2024-03-04,0.326,0.289,0.199,0.133,0.735,0.833,0.707,0.408,0.152,0.123,0.113,0.1,0.006,0,0,0.41,0.338,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0.111,0.753,0.968,0.425,0.482,0.315,0.356,0.312,0.225,0.239,0.236
2024-03-05,0.201,0.139,0.161,0.108,0.684,0.748,0.656,0.391,0.086,0.057,0.056,0.056,0.006,0,0,0.254,0.474,0.038,0.243,0,0.163,0.07,0,0,0,0,0,0,0,0,0,0.069,0.038,0,0,0,0.173,0.05,0.282,0.275,0.286,0.323,0.23,0.281,0.28,0.311,0.277,0.253
2024-03-06,0.229,0.185,0.132,0.125,0.695,0.748,0.669,0.385,0.07,0.058,0.09,0.062,0.003,0,0.197,0.251,0.317,0.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.214,0.027,0,0,0,0.021,0.628,0.663,0.334,0.347,0.583,0.162,0.159
2024-03-07,0.144,0.092,0.073,0.055,0.677,0.74,0.643,0.356,0.081,0.059,0.056,0.055,0.003,0,0.219,0.173,0.121,0.052,0.057,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.017,0,0.011,0,0,0,0,0.444,0.234,0.239,0.173,0.148,0.143,0.18
2024-03-08,0.177,0.171,0.143,0.096,0.694,0.754,0.649,0.372,0.138,0.064,0.062,0.085,0.007,0,0,0.164,0.458,0.165,0.048,0,0,0,0,0,0,0,0,0,0,0.123,0.049,0,0,0.019,0.009,0,0,0.043,0.373,0.297,0.381,0.374,0.331,0.314,0.311,0.342,0.328,0.618
2024-03-09,0.216,0.212,0.662,0.201,0.747,0.771,0.674,0.371,0.168,0.058,0.056,0.056,0.004,0,0,0,0,0,0,0,0.075,0.182,0.234,0.273,0.095,0.078,0.066,0.037,0.085,0.079,0.036,0.168,0.198,0.199,0.208,0.239,0.355,0.356,0.312,0.466,1.139,0.33,0.388,0.186,0.201,0.208,0.208,0.26
2024-03-10,0.214,0.166,0.16,0.151,0.751,0.78,0.674,0.399,0.15,0.112,0.058,0.054,0.004,0,0,0,0,0,0.005,0.573,0.837,0.543,1.172,0.099,0.132,0.558,0.07,0.274,0.496,0.736,0.39,0.297,0.155,0.138,0.113,0.153,0.162,0.165,0.141,0.137,0.1,0.199,0.202,0.22,0.21,0.243,0.2,0.169
2024-03-11,0.167,0.099,0.085,0.09,0.719,0.749,0.661,0.347,0.131,0.057,0.085,0.096,0.003,0,0,0.212,0.469,0.095,0,0.018,0.015,0,0,0,0,0,0,0,0,0,0.241,0,0.33,0.176,0.267,0.162,0.525,0.443,0.527,0.674,0.812,0.509,0.712,0.309,0.487,0.493,0.217,0.18
2024-03-12,0.168,0.109,0.103,0.117,0.724,0.784,0.696,0.385,0.104,0.055,0.056,0.055,0.003,0,0,0.17,0.453,0,0,0.084,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.348,0.098,0,0,0.089,0.284,0.334,0.132,0.323,0.191,0.125,0.118,0.092
2024-03-13,0.104,0.12,0.115,0.114,0.725,0.751,0.667,0.361,0.119,0.07,0.068,0.068,0.004,0,0,0.129,0.289,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0.099,0,0,0.323,0.05,0.172,0,0.316,0.436,0.399,0.534,0.303,0.681,0.302,0.367,0.649,0.191,0.171
2024-03-14,0.146,0.126,0.091,0.071,0.698,0.795,0.006,0.404,0.166,0.072,0.07,0.067,0.004,0,0,0.27,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0.162,0,0.077,0.003,0.042,0.324,0.243,0.177,0.192,0.239,0.236,0.247,0.249
2024-03-15,0.237,0.111,0.06,0.056,0.682,0.733,0.662,0.394,0.146,0.095,0.078,0.052,0.003,0,0,0.29,0.114,0.099,0,0,0,0.121,0.008,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.036,0.016,0,0,0.698,0.762,0.379,0.27,0.188,0.21,0.179,0.176
2024-03-16,0.182,0.21,0.185,0.17,0.724,0.77,0.654,0.376,0.127,0.1,0.107,0.099,0.003,0,0,0,0,0.691,0.166,0,0.181,0.039,0.204,0.068,0.255,0,0,0,0,0,0,0,0,0.032,0,0.001,0,0,0.134,0.815,0.964,0.333,0.198,0.244,0.267,0.285,0.258,0.16
2024-03-17,0.089,0.059,0.059,0.054,0.682,0.737,0.647,0.35,0.117,0.071,0.101,0.098,0.005,0,0,0,0,0.177,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.15,0.15,0.149
